i,j,distance,min,max
2123,2801,-1,4,159
1267,2895,-1,4,160
1964,2895,-1,4,160
1387,1947,-1,4,162
2663,2829,-1,4,163
2801,2829,-1,4,163
1267,1550,-1,4,164
1550,1964,-1,4,164
1440,2053,-1,4,165
1440,2286,-1,4,165
1440,2390,-1,4,165
1387,1876,-1,4,166
1387,2412,-1,4,166
1136,1550,-1,4,168
1550,1977,-1,4,168
1550,2429,-1,4,168
1134,2053,-1,4,169
1134,2286,-1,4,169
1134,2390,-1,4,169
1766,2053,-1,4,169
1766,2286,-1,4,169
1766,2390,-1,4,169
2053,2173,-1,4,169
2173,2286,-1,4,169
2173,2390,-1,4,169
948,1876,-1,4,170
948,2412,-1,4,170
1876,2879,-1,4,170
2412,2879,-1,4,170
869,1136,-1,4,172
869,1977,-1,4,172
869,2429,-1,4,172
948,1190,-1,4,174
1190,2879,-1,4,174
1721,1945,-1,4,175
1721,2722,-1,4,175
869,2413,-1,4,176
1190,2047,-1,4,178
1190,2984,-1,4,178
1945,3047,-1,4,179
2722,3047,-1,4,179
1669,2413,-1,4,180
1918,2433,-1,4,181
1918,3025,-1,4,181
2301,2433,-1,4,181
2301,3025,-1,4,181
300,2047,-1,4,182
300,2984,-1,4,182
2047,2945,-1,4,182
2945,2984,-1,4,182
1638,3047,-1,4,183
99,1669,-1,4,184
1079,1669,-1,4,184
1669,1886,-1,4,184
1669,2052,-1,4,184
1918,3021,-1,4,185
2301,3021,-1,4,185
300,1162,-1,4,186
300,1406,-1,4,186
300,2470,-1,4,186
1162,2945,-1,4,186
1406,2945,-1,4,186
2470,2945,-1,4,186
1638,2177,-1,4,187
1638,2247,-1,4,187
1638,2378,-1,4,187
99,2165,-1,4,188
1079,2165,-1,4,188
1886,2165,-1,4,188
2052,2165,-1,4,188
1503,3021,-1,4,189
1752,3021,-1,4,189
2021,2177,-1,4,191
2021,2247,-1,4,191
2021,2378,-1,4,191
1783,2165,-1,4,192
1599,1783,-1,4,196
323,1321,-1,4,198
323,1484,-1,4,198
323,2437,-1,4,198
1599,2024,-1,4,200
1040,1098,-1,4,201
1040,2593,-1,4,201
1054,1098,-1,4,201
1054,2593,-1,4,201
323,994,-1,4,202
323,1191,-1,4,202
323,1840,-1,4,202
1595,1774,-1,4,203
1595,3005,-1,4,203
1774,2210,-1,4,203
1774,2349,-1,4,203
2210,3005,-1,4,203
2349,3005,-1,4,203
994,1144,-1,4,206
994,1928,-1,4,206
1144,1191,-1,4,206
1144,1840,-1,4,206
1191,1928,-1,4,206
1840,1928,-1,4,206
1595,2235,-1,4,207
1595,2835,-1,4,207
2210,2235,-1,4,207
2210,2835,-1,4,207
2235,2349,-1,4,207
2349,2835,-1,4,207
2235,3019,-1,4,211
2835,3019,-1,4,211
24,3019,-1,4,215
112,1061,-1,4,216
112,2906,-1,4,216
995,1061,-1,4,216
995,2906,-1,4,216
1061,1524,-1,4,216
1061,1869,-1,4,216
1524,2906,-1,4,216
1869,2906,-1,4,216
24,2735,-1,4,219
112,1173,-1,4,220
112,1799,-1,4,220
995,1173,-1,4,220
995,1799,-1,4,220
1173,1524,-1,4,220
1173,1869,-1,4,220
1524,1799,-1,4,220
1799,1869,-1,4,220
1111,2343,-1,4,221
2570,2735,-1,4,223
1111,2834,-1,4,225
1988,2570,-1,4,227
2515,2570,-1,4,227
2523,2570,-1,4,227
113,2834,-1,4,229
77,1988,-1,4,231
77,2515,-1,4,231
77,2523,-1,4,231
1988,2597,-1,4,231
2515,2597,-1,4,231
2523,2597,-1,4,231
2175,3003,-1,4,232
113,1013,-1,4,233
1698,1745,-1,4,234
77,934,-1,4,235
77,2027,-1,4,235
934,2597,-1,4,235
2027,2597,-1,4,235
1062,2175,-1,4,236
1099,2175,-1,4,236
1143,2175,-1,4,236
1881,2175,-1,4,236
1013,1058,-1,4,237
1013,2481,-1,4,237
1328,1698,-1,4,238
1001,1062,-1,4,240
1001,1099,-1,4,240
1001,1143,-1,4,240
1001,1881,-1,4,240
1062,1627,-1,4,240
1062,2326,-1,4,240
1099,1627,-1,4,240
1099,2326,-1,4,240
1143,1627,-1,4,240
1143,2326,-1,4,240
1627,1881,-1,4,240
1881,2326,-1,4,240
1001,1203,-1,4,244
1203,1627,-1,4,244
1203,2326,-1,4,244
1091,2919,-1,4,247
1769,2919,-1,4,247
145,1091,-1,4,251
145,1769,-1,4,251
1091,1155,-1,4,251
1091,1722,-1,4,251
1091,2435,-1,4,251
1155,1769,-1,4,251
1722,1769,-1,4,251
1769,2435,-1,4,251
53,2707,-1,4,254
1949,2707,-1,4,254
1213,2806,-1,4,256
53,959,-1,4,258
53,2192,-1,4,258
959,1949,-1,4,258
1949,2192,-1,4,258
1002,2806,-1,4,260
1063,2806,-1,4,260
2146,2806,-1,4,260
2806,2890,-1,4,260
959,2554,-1,4,262
2192,2554,-1,4,262
2163,2389,-1,4,263
1002,1083,-1,4,264
1002,1792,-1,4,264
1002,2985,-1,4,264
1063,1083,-1,4,264
1063,1792,-1,4,264
1063,2985,-1,4,264
1083,2146,-1,4,264
1083,2890,-1,4,264
1792,2146,-1,4,264
1792,2890,-1,4,264
2146,2985,-1,4,264
2890,2985,-1,4,264
1418,2636,-1,4,265
2636,2822,-1,4,265
150,2163,-1,4,267
1116,2163,-1,4,267
2163,3069,-1,4,267
1418,2661,-1,4,269
2661,2822,-1,4,269
150,698,-1,4,271
150,1072,-1,4,271
698,1116,-1,4,271
698,3069,-1,4,271
1072,1116,-1,4,271
1072,3069,-1,4,271
698,1561,-1,4,275
698,1692,-1,4,275
698,1920,-1,4,275
698,2383,-1,4,275
1072,1561,-1,4,275
1072,1692,-1,4,275
1072,1920,-1,4,275
1072,2383,-1,4,275
1112,1561,-1,4,279
1112,1692,-1,4,279
1112,1920,-1,4,279
1112,2383,-1,4,279
12,1244,-1,4,286
12,1327,-1,4,286
12,1392,-1,4,286
12,2794,-1,4,286
1244,2182,-1,4,286
1327,2182,-1,4,286
1392,2182,-1,4,286
2182,2794,-1,4,286
1357,2154,-1,4,288
2154,2563,-1,4,288
1022,1244,-1,4,290
1022,1327,-1,4,290
1022,1392,-1,4,290
1022,2794,-1,4,290
1244,2103,-1,4,290
1327,2103,-1,4,290
1392,2103,-1,4,290
2103,2794,-1,4,290
86,1149,-1,4,291
86,2266,-1,4,291
86,2355,-1,4,291
1149,1826,-1,4,291
1826,2266,-1,4,291
1826,2355,-1,4,291
1357,2009,-1,4,292
2009,2563,-1,4,292
1022,1790,-1,4,294
1790,2103,-1,4,294
86,1197,-1,4,295
1197,1826,-1,4,295
2009,2309,-1,4,296
2009,2392,-1,4,296
1790,2575,-1,4,298
2315,2575,-1,4,302
35,85,-1,4,305
35,1707,-1,4,305
85,2174,-1,4,305
85,2255,-1,4,305
1707,2174,-1,4,305
1707,2255,-1,4,305
1296,2315,-1,4,306
2315,2902,-1,4,306
336,1905,-1,4,308
336,2703,-1,4,308
1905,2380,-1,4,308
2380,2703,-1,4,308
35,97,-1,4,309
97,2174,-1,4,309
97,2255,-1,4,309
30,1905,-1,4,312
30,2703,-1,4,312
339,366,-1,4,315
339,924,-1,4,315
339,1216,-1,4,315
339,2673,-1,4,315
366,1221,-1,4,315
366,1339,-1,4,315
924,1221,-1,4,315
924,1339,-1,4,315
1216,1221,-1,4,315
1216,1339,-1,4,315
1221,2673,-1,4,315
1339,2673,-1,4,315
366,2568,-1,4,319
924,2568,-1,4,319
1216,2568,-1,4,319
2568,2673,-1,4,319
2316,2568,-1,4,323
93,2316,-1,4,327
1831,2316,-1,4,327
2312,2316,-1,4,327
1068,1953,-1,4,330
93,2304,-1,4,331
1831,2304,-1,4,331
2304,2312,-1,4,331
2671,3016,-1,4,332
346,2304,-1,4,335
2304,2797,-1,4,335
346,1865,-1,4,339
346,1899,-1,4,339
1865,2797,-1,4,339
1899,2797,-1,4,339
1217,1865,-1,4,343
1217,1899,-1,4,343
1225,2720,-1,4,345
1565,2720,-1,4,345
1010,2968,-1,4,348
1159,2968,-1,4,348
2686,2968,-1,4,348
1890,2720,-1,4,349
1010,1910,-1,4,352
1010,2096,-1,4,352
1159,1910,-1,4,352
1159,2096,-1,4,352
1910,2686,-1,4,352
2096,2686,-1,4,352
18,419,-1,4,358
18,2079,-1,4,358
419,913,-1,4,358
419,1785,-1,4,358
419,1861,-1,4,358
419,1996,-1,4,358
419,2692,-1,4,358
913,2079,-1,4,358
1785,2079,-1,4,358
1861,2079,-1,4,358
1996,2079,-1,4,358
2079,2692,-1,4,358
740,938,-1,4,361
740,984,-1,4,361
740,2676,-1,4,361
938,2191,-1,4,361
938,2926,-1,4,361
984,2191,-1,4,361
984,2926,-1,4,361
2191,2676,-1,4,361
2676,2926,-1,4,361
94,419,-1,4,362
94,2079,-1,4,362
419,2337,-1,4,362
2079,2337,-1,4,362
87,971,-1,4,363
87,1819,-1,4,363
129,971,-1,4,363
129,1819,-1,4,363
971,2160,-1,4,363
971,2425,-1,4,363
971,3053,-1,4,363
1819,2160,-1,4,363
1819,2425,-1,4,363
1819,3053,-1,4,363
325,938,-1,4,365
325,984,-1,4,365
325,2676,-1,4,365
938,1034,-1,4,365
984,1034,-1,4,365
1034,2676,-1,4,365
87,552,-1,4,367
87,2144,-1,4,367
129,552,-1,4,367
129,2144,-1,4,367
552,2160,-1,4,367
552,2425,-1,4,367
552,3053,-1,4,367
2144,2160,-1,4,367
2144,2425,-1,4,367
2144,3053,-1,4,367
325,1622,-1,4,369
325,2836,-1,4,369
1034,1622,-1,4,369
1034,2836,-1,4,369
552,1021,-1,4,371
552,1870,-1,4,371
1021,2144,-1,4,371
1870,2144,-1,4,371
1200,1719,-1,4,372
1719,3012,-1,4,372
1719,3048,-1,4,372
1325,1622,-1,4,373
1325,2836,-1,4,373
1622,2132,-1,4,373
2132,2836,-1,4,373
179,2126,-1,4,374
179,2710,-1,4,374
1852,2126,-1,4,374
1852,2710,-1,4,374
2126,2152,-1,4,374
2126,2679,-1,4,374
2152,2710,-1,4,374
2679,2710,-1,4,374
1200,1694,-1,4,376
1200,1976,-1,4,376
1200,3084,-1,4,376
1694,3012,-1,4,376
1694,3048,-1,4,376
1976,3012,-1,4,376
1976,3048,-1,4,376
3012,3084,-1,4,376
3048,3084,-1,4,376
179,2063,-1,4,378
179,2114,-1,4,378
179,3055,-1,4,378
1852,2063,-1,4,378
1852,2114,-1,4,378
1852,3055,-1,4,378
2063,2152,-1,4,378
2063,2679,-1,4,378
2114,2152,-1,4,378
2114,2679,-1,4,378
2152,3055,-1,4,378
2679,3055,-1,4,378
50,2837,-1,4,383
1400,2837,-1,4,383
488,2833,-1,4,385
791,2833,-1,4,385
2386,2833,-1,4,385
2833,2924,-1,4,385
2450,2837,-1,4,387
488,2230,-1,4,389
791,2230,-1,4,389
2230,2386,-1,4,389
2230,2924,-1,4,389
45,1902,-1,4,390
1417,2450,-1,4,391
2450,3065,-1,4,391
45,1377,-1,4,394
45,2463,-1,4,394
33,2353,-1,4,396
33,2759,-1,4,396
1188,1377,-1,4,398
1188,2463,-1,4,398
1188,2057,-1,4,402
1188,2630,-1,4,402
66,2057,-1,4,406
66,2630,-1,4,406
1272,2057,-1,4,406
1272,2630,-1,4,406
2057,2143,-1,4,406
2143,2630,-1,4,406
1828,1970,-1,4,407
98,2417,-1,4,408
420,2417,-1,4,408
2017,2417,-1,4,408
66,1288,-1,4,410
66,2065,-1,4,410
1272,1288,-1,4,410
1272,2065,-1,4,410
1288,2143,-1,4,410
2065,2143,-1,4,410
1029,1970,-1,4,411
40,2417,-1,4,412
2417,2440,-1,4,412
154,1249,-1,4,413
154,2561,-1,4,413
154,2917,-1,4,413
1288,1302,-1,4,414
1288,1488,-1,4,414
1302,2065,-1,4,414
1488,2065,-1,4,414
1029,1358,-1,4,415
40,1120,-1,4,416
40,2172,-1,4,416
1120,2440,-1,4,416
2172,2440,-1,4,416
154,1956,-1,4,417
1302,1610,-1,4,418
1488,1610,-1,4,418
1120,1843,-1,4,420
1843,2172,-1,4,420
1610,2657,-1,4,422
526,1843,-1,4,424
1843,3064,-1,4,424
2245,2657,-1,4,426
109,1903,-1,4,429
109,2074,-1,4,429
109,2781,-1,4,429
1827,1903,-1,4,429
1827,2074,-1,4,429
1827,2781,-1,4,429
109,2789,-1,4,433
1827,2789,-1,4,433
974,1835,-1,4,435
974,2472,-1,4,435
1835,2751,-1,4,435
2472,2751,-1,4,435
1475,2789,-1,4,437
1375,1835,-1,4,439
1375,2472,-1,4,439
513,1475,-1,4,441
1475,3051,-1,4,441
1042,1375,-1,4,443
1135,1375,-1,4,443
101,513,-1,4,445
101,3051,-1,4,445
513,2830,-1,4,445
2830,3051,-1,4,445
2305,2967,-1,4,446
1042,2649,-1,4,447
1135,2649,-1,4,447
101,2853,-1,4,449
2830,2853,-1,4,449
1126,2967,-1,4,450
1089,2649,-1,4,451
2649,2650,-1,4,451
91,961,-1,4,452
595,2853,-1,4,453
1402,2853,-1,4,453
1089,1805,-1,4,455
1089,1914,-1,4,455
1089,2404,-1,4,455
1805,2650,-1,4,455
1914,2650,-1,4,455
2404,2650,-1,4,455
595,1862,-1,4,457
595,2171,-1,4,457
1402,1862,-1,4,457
1402,2171,-1,4,457
1805,2351,-1,4,459
1914,2351,-1,4,459
2351,2404,-1,4,459
479,1862,-1,4,461
479,2171,-1,4,461
480,1862,-1,4,461
480,2171,-1,4,461
1862,2005,-1,4,461
2005,2171,-1,4,461
104,2351,-1,4,463
1340,2351,-1,4,463
1352,2351,-1,4,463
1367,2351,-1,4,463
2351,2961,-1,4,463
479,2350,-1,4,465
479,2996,-1,4,465
480,2350,-1,4,465
480,2996,-1,4,465
2005,2350,-1,4,465
2005,2996,-1,4,465
997,2683,-1,4,466
2199,2683,-1,4,466
104,876,-1,4,467
104,2313,-1,4,467
876,1340,-1,4,467
876,1352,-1,4,467
876,1367,-1,4,467
876,2961,-1,4,467
1340,2313,-1,4,467
1352,2313,-1,4,467
1367,2313,-1,4,467
2313,2961,-1,4,467
1872,2350,-1,4,469
1872,2996,-1,4,469
2350,2953,-1,4,469
2953,2996,-1,4,469
1107,2683,-1,4,470
876,1868,-1,4,471
1868,2313,-1,4,471
75,1893,-1,4,472
1107,2660,-1,4,474
75,2715,-1,4,476
175,2660,-1,4,478
1889,2660,-1,4,478
14,2715,-1,4,480
2581,2715,-1,4,480
134,175,-1,4,482
134,1889,-1,4,482
134,2887,-1,4,486
134,2999,-1,4,486
130,2695,-1,4,489
2084,2887,-1,4,490
2084,2999,-1,4,490
2713,2887,-1,4,490
2713,2999,-1,4,490
130,2867,-1,4,493
61,2176,-1,4,495
1555,2176,-1,4,495
2176,2361,-1,4,495
256,929,-1,4,496
256,2382,-1,4,496
256,3075,-1,4,496
929,1181,-1,4,496
929,2631,-1,4,496
1181,2382,-1,4,496
1181,3075,-1,4,496
2382,2631,-1,4,496
2631,3075,-1,4,496
256,2938,-1,4,500
1181,2938,-1,4,500
2631,2938,-1,4,500
969,2169,-1,4,513
1050,2169,-1,4,513
2118,2169,-1,4,513
120,2761,-1,4,515
398,1366,-1,4,516
398,2418,-1,4,516
120,2028,-1,4,519
2028,3007,-1,4,523
117,2609,-1,4,526
2049,2609,-1,4,526
2358,2609,-1,4,526
891,2609,-1,4,530
2609,2694,-1,4,530
1161,1590,-1,4,533
1590,1671,-1,4,533
1590,2464,-1,4,533
1590,2474,-1,4,533
80,1351,-1,4,535
499,1875,-1,4,536
1590,2863,-1,4,537
81,1875,-1,4,540
1875,2627,-1,4,540
1533,2863,-1,4,541
1594,2863,-1,4,541
2863,3086,-1,4,541
237,1820,-1,4,542
56,81,-1,4,544
56,2627,-1,4,544
81,1844,-1,4,544
1844,2627,-1,4,544
1533,2653,-1,4,545
1594,2653,-1,4,545
2653,3086,-1,4,545
237,975,-1,4,546
237,2012,-1,4,546
1983,2653,-1,4,549
522,1171,-1,4,551
522,2689,-1,4,551
522,2872,-1,4,551
4,39,-1,4,556
4,55,-1,4,556
4,67,-1,4,556
4,2495,-1,4,556
39,985,-1,4,556
39,1113,-1,4,556
55,985,-1,4,556
55,1113,-1,4,556
67,985,-1,4,556
67,1113,-1,4,556
985,2495,-1,4,556
1113,2495,-1,4,556
4,138,-1,4,560
4,276,-1,4,560
138,985,-1,4,560
138,1113,-1,4,560
276,985,-1,4,560
276,1113,-1,4,560
138,2452,-1,4,564
276,2452,-1,4,564
944,2904,-1,4,566
260,2452,-1,4,568
2452,2730,-1,4,568
260,378,-1,4,572
378,2730,-1,4,572
64,378,-1,4,576
64,2610,-1,4,580
64,2866,-1,4,580
1218,2610,-1,4,584
1218,2866,-1,4,584
2544,2610,-1,4,584
2544,2866,-1,4,584
2610,3077,-1,4,584
2866,3077,-1,4,584
7,1218,-1,4,588
7,2544,-1,4,588
7,3077,-1,4,588
96,1704,-1,4,589
476,1704,-1,4,589
7,865,-1,4,592
1704,2545,-1,4,593
301,1741,-1,4,595
301,2405,-1,4,595
865,2137,-1,4,596
1095,2545,-1,4,597
1124,2545,-1,4,597
206,2548,-1,4,598
2329,2548,-1,4,598
2477,2548,-1,4,598
1316,2137,-1,4,600
1095,1874,-1,4,601
1124,1874,-1,4,601
1316,2385,-1,4,604
1014,2969,-1,4,607
1084,2385,-1,4,608
2385,2746,-1,4,608
1014,2018,-1,4,611
977,1084,-1,4,612
977,2746,-1,4,612
19,2018,-1,4,615
2018,2037,-1,4,615
36,977,-1,4,616
977,2680,-1,4,616
1961,2293,-1,4,617
1961,2536,-1,4,617
10,27,-1,4,618
10,1784,-1,4,618
10,2080,-1,4,618
27,248,-1,4,618
27,1035,-1,4,618
248,1784,-1,4,618
248,2080,-1,4,618
1035,1784,-1,4,618
1035,2080,-1,4,618
19,2221,-1,4,619
2037,2221,-1,4,619
27,2798,-1,4,622
1784,2798,-1,4,622
2080,2798,-1,4,622
47,2166,-1,4,632
2046,2166,-1,4,632
2166,2944,-1,4,632
195,2729,-1,4,634
195,2983,-1,4,634
605,2729,-1,4,634
605,2983,-1,4,634
395,2384,-1,4,635
69,2166,-1,4,636
1394,2729,-1,4,638
1394,2983,-1,4,638
2384,2748,-1,4,639
69,72,-1,4,640
69,319,-1,4,640
69,1867,-1,4,640
69,2099,-1,4,640
2550,2748,-1,4,643
72,2263,-1,4,644
72,2590,-1,4,644
319,2263,-1,4,644
319,2590,-1,4,644
1867,2263,-1,4,644
1867,2590,-1,4,644
2099,2263,-1,4,644
2099,2590,-1,4,644
898,1938,-1,4,645
898,2241,-1,4,645
102,2263,-1,4,648
102,2590,-1,4,648
196,2263,-1,4,648
196,2590,-1,4,648
102,588,-1,4,652
102,1811,-1,4,652
102,2529,-1,4,652
196,588,-1,4,652
196,1811,-1,4,652
196,2529,-1,4,652
588,1898,-1,4,656
588,3057,-1,4,656
1811,1898,-1,4,656
1811,3057,-1,4,656
1898,2529,-1,4,656
2529,3057,-1,4,656
481,2629,-1,4,658
1380,2634,-1,4,659
1380,2672,-1,4,659
2188,2634,-1,4,659
2188,2672,-1,4,659
1172,1898,-1,4,660
1172,3057,-1,4,660
147,481,-1,4,662
2634,2990,-1,4,663
2672,2990,-1,4,663
147,2555,-1,4,666
147,2647,-1,4,666
147,3076,-1,4,666
1246,2990,-1,4,667
2614,2990,-1,4,667
856,1246,-1,4,671
856,2614,-1,4,671
1246,3085,-1,4,671
2614,3085,-1,4,671
856,1897,-1,4,675
1897,3085,-1,4,675
766,2415,-1,4,678
2736,3037,-1,4,681
418,2415,-1,4,682
647,3037,-1,4,685
2381,3037,-1,4,685
418,2067,-1,4,686
3,108,-1,4,688
3,2108,-1,4,688
3,3068,-1,4,688
108,148,-1,4,688
108,2842,-1,4,688
148,2108,-1,4,688
148,3068,-1,4,688
2108,2842,-1,4,688
2842,3068,-1,4,688
647,1009,-1,4,689
1009,2381,-1,4,689
2067,2476,-1,4,690
1009,1018,-1,4,693
2060,2476,-1,4,694
799,2882,-1,4,695
1165,2060,-1,4,698
2060,2190,-1,4,698
644,1326,-1,4,700
1165,1169,-1,4,702
1165,2051,-1,4,702
1169,2190,-1,4,702
2051,2190,-1,4,702
2059,2665,-1,4,711
76,2059,-1,4,715
957,2059,-1,4,715
982,2248,-1,4,717
982,2731,-1,4,717
982,2773,-1,4,717
2248,2599,-1,4,717
2599,2731,-1,4,717
2599,2773,-1,4,717
68,76,-1,4,719
68,957,-1,4,719
82,1445,-1,4,720
82,2608,-1,4,720
49,982,-1,4,721
49,2599,-1,4,721
68,1997,-1,4,723
68,2342,-1,4,723
49,897,-1,4,725
2145,2290,-1,4,737
60,421,-1,4,740
6,3006,-1,4,750
430,1935,-1,4,762
1754,1935,-1,4,762
1935,3049,-1,4,762
269,950,-1,4,763
950,1237,-1,4,763
326,2619,-1,4,764
430,2243,-1,4,766
430,2567,-1,4,766
1754,2243,-1,4,766
1754,2567,-1,4,766
2243,3049,-1,4,766
2567,3049,-1,4,766
185,269,-1,4,767
185,1237,-1,4,767
245,2619,-1,4,768
2050,2619,-1,4,768
399,634,-1,4,769
1786,2243,-1,4,770
1786,2567,-1,4,770
74,185,-1,4,771
185,2891,-1,4,771
399,808,-1,4,773
399,2164,-1,4,773
808,1838,-1,4,777
808,2606,-1,4,777
1838,2164,-1,4,777
2164,2606,-1,4,777
335,933,-1,4,780
933,1814,-1,4,780
769,1838,-1,4,781
769,2606,-1,4,781
1838,2039,-1,4,781
1838,2178,-1,4,781
2039,2606,-1,4,781
2178,2606,-1,4,781
608,2826,-1,4,782
348,756,-1,4,783
342,933,-1,4,784
933,1981,-1,4,784
608,1848,-1,4,786
5,756,-1,4,787
756,2020,-1,4,787
756,2771,-1,4,787
342,727,-1,4,788
342,2682,-1,4,788
727,1981,-1,4,788
1981,2682,-1,4,788
848,1848,-1,4,790
727,1830,-1,4,792
727,2374,-1,4,792
727,3000,-1,4,792
1830,2682,-1,4,792
2374,2682,-1,4,792
2682,3000,-1,4,792
848,1846,-1,4,794
848,3027,-1,4,794
1257,1830,-1,4,796
1257,2374,-1,4,796
1257,3000,-1,4,796
1923,2971,-1,4,797
1846,1907,-1,4,798
1907,3027,-1,4,798
363,1755,-1,4,799
1755,2006,-1,4,799
296,1257,-1,4,800
281,1907,-1,4,802
1201,1907,-1,4,802
1907,2832,-1,4,802
1755,2723,-1,4,803
1755,2795,-1,4,803
20,281,-1,4,806
20,1201,-1,4,806
20,2832,-1,4,806
281,1800,-1,4,806
281,2948,-1,4,806
1201,1800,-1,4,806
1201,2948,-1,4,806
1800,2832,-1,4,806
2832,2948,-1,4,806
20,213,-1,4,810
20,2083,-1,4,810
213,1800,-1,4,810
213,2948,-1,4,810
1800,2083,-1,4,810
2083,2948,-1,4,810
213,2013,-1,4,814
2013,2083,-1,4,814
222,2411,-1,4,815
1998,2411,-1,4,815
2345,2411,-1,4,815
2411,3061,-1,4,815
116,2170,-1,4,816
2170,2952,-1,4,816
1350,2013,-1,4,818
116,1177,-1,4,820
116,1356,-1,4,820
116,2939,-1,4,820
1177,2952,-1,4,820
1356,2952,-1,4,820
2939,2952,-1,4,820
180,2612,-1,4,829
266,379,-1,4,830
379,2566,-1,4,830
100,1283,-1,4,832
48,2612,-1,4,833
2030,2612,-1,4,833
2372,2612,-1,4,833
266,670,-1,4,834
266,2396,-1,4,834
670,2566,-1,4,834
2396,2566,-1,4,834
100,409,-1,4,836
670,1148,-1,4,838
1148,2396,-1,4,838
409,2617,-1,4,840
1148,1708,-1,4,842
350,1371,-1,4,843
1896,2617,-1,4,844
1995,2617,-1,4,844
2617,2778,-1,4,844
483,1371,-1,4,847
156,1896,-1,4,848
156,1995,-1,4,848
156,2778,-1,4,848
1110,1896,-1,4,848
1110,1995,-1,4,848
1110,2778,-1,4,848
114,122,-1,4,849
122,2414,-1,4,849
483,1020,-1,4,851
483,2068,-1,4,851
156,241,-1,4,852
241,1110,-1,4,852
111,1020,-1,4,855
111,2068,-1,4,855
1020,2498,-1,4,855
1020,2892,-1,4,855
2068,2498,-1,4,855
2068,2892,-1,4,855
2142,2737,-1,4,862
23,2897,-1,4,864
1193,2897,-1,4,864
1433,2897,-1,4,864
656,2534,-1,4,865
2534,2699,-1,4,865
1962,2420,-1,4,867
2328,2897,-1,4,868
1782,2534,-1,4,869
1948,2420,-1,4,871
2420,2591,-1,4,871
46,3032,-1,4,874
2032,3032,-1,4,874
334,3032,-1,4,878
220,334,-1,4,882
13,2809,-1,4,884
70,2809,-1,4,884
118,2809,-1,4,884
220,2542,-1,4,886
220,2604,-1,4,886
1777,1873,-1,4,889
1240,2871,-1,4,895
1240,2915,-1,4,895
2601,2871,-1,4,895
2601,2915,-1,4,895
146,2871,-1,4,899
146,2915,-1,4,899
706,1788,-1,4,906
706,1937,-1,4,906
706,2954,-1,4,906
943,1788,-1,4,906
943,1937,-1,4,906
943,2954,-1,4,906
79,669,-1,4,908
79,2487,-1,4,908
669,1921,-1,4,908
1921,2487,-1,4,908
669,2775,-1,4,912
2487,2775,-1,4,912
576,1019,-1,4,915
576,1511,-1,4,915
576,2461,-1,4,915
1019,1913,-1,4,915
1511,1913,-1,4,915
1913,2461,-1,4,915
404,2434,-1,4,918
1310,1398,-1,4,928
638,1310,-1,4,932
1117,1310,-1,4,932
308,454,-1,4,941
308,720,-1,4,941
308,2576,-1,4,941
454,2475,-1,4,941
720,2475,-1,4,941
2475,2576,-1,4,941
762,2643,-1,4,942
42,125,-1,4,943
125,231,-1,4,943
125,462,-1,4,943
125,613,-1,4,943
243,308,-1,4,945
243,2475,-1,4,945
308,1260,-1,4,945
308,2029,-1,4,945
1260,2475,-1,4,945
2029,2475,-1,4,945
922,2643,-1,4,946
42,1385,-1,4,947
231,1385,-1,4,947
462,1385,-1,4,947
613,1385,-1,4,947
168,243,-1,4,949
168,1260,-1,4,949
168,2029,-1,4,949
243,2268,-1,4,949
1260,2268,-1,4,949
2029,2268,-1,4,949
764,922,-1,4,950
922,2940,-1,4,950
177,2077,-1,4,952
396,2077,-1,4,952
88,168,-1,4,953
88,2268,-1,4,953
168,2626,-1,4,953
2268,2626,-1,4,953
242,764,-1,4,954
242,2940,-1,4,954
1150,2077,-1,4,956
1160,2077,-1,4,956
95,242,-1,4,958
95,2168,-1,4,962
95,2500,-1,4,962
2168,2317,-1,4,966
2317,2500,-1,4,966
1130,1994,-1,4,973
1994,2105,-1,4,973
521,1545,-1,4,976
521,1765,-1,4,976
1994,2648,-1,4,977
521,900,-1,4,980
744,2648,-1,4,981
1180,2648,-1,4,981
2338,2648,-1,4,981
167,2587,-1,4,982
377,900,-1,4,984
900,1044,-1,4,984
900,1761,-1,4,984
43,744,-1,4,985
43,1180,-1,4,985
43,2338,-1,4,985
167,2023,-1,4,986
207,377,-1,4,988
207,1044,-1,4,988
207,1761,-1,4,988
377,2283,-1,4,988
1044,2283,-1,4,988
1761,2283,-1,4,988
43,2959,-1,4,989
229,2959,-1,4,993
123,139,-1,4,995
103,123,-1,4,999
123,2480,-1,4,999
303,466,-1,4,1004
303,2605,-1,4,1004
119,3017,-1,4,1010
2401,3017,-1,4,1010
221,507,-1,4,1013
221,2560,-1,4,1013
507,1214,-1,4,1013
1214,2560,-1,4,1013
1936,2644,-1,4,1038
1936,2716,-1,4,1038
347,2876,-1,4,1043
2876,2903,-1,4,1047
92,2121,-1,4,1049
299,2121,-1,4,1049
212,258,-1,4,1050
212,2960,-1,4,1050
1958,2903,-1,4,1051
2785,2903,-1,4,1051
1170,1793,-1,4,1052
258,2513,-1,4,1054
2513,2960,-1,4,1054
2256,2582,-1,4,1065
2582,2941,-1,4,1065
143,2427,-1,4,1079
143,2403,-1,4,1083
1803,2655,-1,4,1085
2541,2655,-1,4,1085
1871,2403,-1,4,1087
105,1803,-1,4,1089
105,2541,-1,4,1089
1803,2935,-1,4,1089
2541,2935,-1,4,1089
